"contrato;periodo;mes;nombre_banco;tipo_archivo_recaudo;total_recaudo;total_transacciones;periodo_mes"
"delineacion urbana;2023;7;av villas;presencial;61145150;8;2023/7"
"delineacion urbana;2023;7;bancolombia;presencial;338289886;95;2023/7"
"delineacion urbana;2023;7;bancolombia;virtual;875536;3;2023/7"
"delineacion urbana;2023;7;bancolombia;virtual;59983116;5;2023/7"
"delineacion urbana;2023;7;bancolombia;virtual;2557300;2;2023/7"
"delineacion urbana;2023;7;bogota;virtual;4008220;2;2023/7"
"delineacion urbana;2023;7;colpatria;presencial;383060;2;2023/7"
"delineacion urbana;2023;7;cotrafa;presencial;1067860;2;2023/7"
"delineacion urbana;2023;7;davivienda;presencial;6906221;10;2023/7"
"delineacion urbana;2023;7;occidente;presencial;2044770;2;2023/7"
"delineacion urbana;2023;7;occidente;virtual;58924900;1;2023/7"
"espectaculos publicos;2023;7;bancolombia;presencial;1000;1;2023/7"
"espectaculos publicos;2023;7;bancolombia;virtual;149694064;6;2023/7"
"espectaculos publicos;2023;7;bancolombia;virtual;8965517;1;2023/7"
"espectaculos publicos;2023;7;bogota;virtual;92986896;1;2023/7"
"espectaculos publicos;2023;7;davivienda;presencial;152584138;2;2023/7"
"estampilla procultura;2023;7;bogota;virtual;181975176;13;2023/7"
"estampilla procultura;2023;7;cruce cuentas;presencial;1714000;1;2023/7"
"impuesto predial;2023;7;av villas;presencial;392403515;1241;2023/7"
"impuesto predial;2023;7;bancolombia;presencial;12995466609;33173;2023/7"
"impuesto predial;2023;7;bancolombia;virtual;286842553;225;2023/7"
"impuesto predial;2023;7;bancolombia;virtual;3330544442;5532;2023/7"
"impuesto predial;2023;7;bancolombia;virtual;2102614959;1661;2023/7"
"impuesto predial;2023;7;bancolombia;virtual;8038882482;7584;2023/7"
"impuesto predial;2023;7;bancolombia;virtual;2124576960;1770;2023/7"
"impuesto predial;2023;7;bbva;presencial;243018321;639;2023/7"
"impuesto predial;2023;7;bbva;virtual;286020741;389;2023/7"
"impuesto predial;2023;7;bogota;presencial;1011044963;2012;2023/7"
"impuesto predial;2023;7;bogota;virtual;1769579855;2049;2023/7"
"impuesto predial;2023;7;caja social;presencial;523064904;1039;2023/7"
"impuesto predial;2023;7;cfa;presencial;13890638;75;2023/7"
"impuesto predial;2023;7;colpatria;presencial;368266804;592;2023/7"
"impuesto predial;2023;7;confiar;presencial;171491815;795;2023/7"
"impuesto predial;2023;7;coofinep;presencial;18113172;105;2023/7"
"impuesto predial;2023;7;cotrafa;presencial;442076908;2062;2023/7"
"impuesto predial;2023;7;cruce cuentas;presencial;392021;1;2023/7"
"impuesto predial;2023;7;davivienda;presencial;3539972067;5089;2023/7"
"impuesto predial;2023;7;occidente;presencial;2027972991;2516;2023/7"
"impuesto predial;2023;7;occidente;virtual;413924292;65;2023/7"
"impuesto predial;2023;7;sudameris;presencial;374774800;567;2023/7"
"impuesto telefonico;2023;7;bancolombia;presencial;1432744;49;2023/7"
"impuesto telefonico;2023;7;bancolombia;virtual;6264;1;2023/7"
"impuesto telefonico;2023;7;bancolombia;virtual;167610;1;2023/7"
"impuesto telefonico;2023;7;bbva;presencial;751137628;1;2023/7"
"impuesto telefonico;2023;7;bogota;virtual;136709962;7;2023/7"
"impuesto telefonico;2023;7;davivienda;presencial;878817806;4;2023/7"
"impuesto telefonico;2023;7;occidente;presencial;31528;3;2023/7"
"industria y comercio;2023;7;agrario;presencial;20136873;6;2023/7"
"industria y comercio;2023;7;av villas;presencial;789675732;86;2023/7"
"industria y comercio;2023;7;bancolombia;presencial;76447116564;6653;2023/7"
"industria y comercio;2023;7;bancolombia;virtual;69428860;38;2023/7"
"industria y comercio;2023;7;bancolombia;virtual;1154990857;1357;2023/7"
"industria y comercio;2023;7;bancolombia;virtual;922792852;393;2023/7"
"industria y comercio;2023;7;bancolombia;virtual;26820471568;5757;2023/7"
"industria y comercio;2023;7;bancolombia;virtual;1063356799;354;2023/7"
"industria y comercio;2023;7;bbva;presencial;9648582401;118;2023/7"
"industria y comercio;2023;7;bbva;virtual;852091535;154;2023/7"
"industria y comercio;2023;7;bogota;presencial;41407276770;531;2023/7"
"industria y comercio;2023;7;bogota;virtual;4927112930;988;2023/7"
"industria y comercio;2023;7;caja social;presencial;46156714;57;2023/7"
"industria y comercio;2023;7;cfa;presencial;6219291;10;2023/7"
"industria y comercio;2023;7;colpatria;presencial;54115003;48;2023/7"
"industria y comercio;2023;7;confiar;presencial;72755223;113;2023/7"
"industria y comercio;2023;7;coofinep;presencial;20686313;27;2023/7"
"industria y comercio;2023;7;cotrafa;presencial;118321913;334;2023/7"
"industria y comercio;2023;7;cruce cuentas;presencial;84780607;18;2023/7"
"industria y comercio;2023;7;davivienda;presencial;4231349478;562;2023/7"
"industria y comercio;2023;7;occidente;presencial;7308901610;368;2023/7"
"industria y comercio;2023;7;occidente;virtual;1603912149;192;2023/7"
"industria y comercio;2023;7;sudameris;presencial;4170364464;4063;2023/7"
"ingresos no tributarios;2023;7;av villas;presencial;3480860;3;2023/7"
"ingresos no tributarios;2023;7;bancolombia;presencial;244875780;184;2023/7"
"ingresos no tributarios;2023;7;bancolombia;virtual;2918007;9;2023/7"
"ingresos no tributarios;2023;7;bancolombia;virtual;1873032;2;2023/7"
"ingresos no tributarios;2023;7;bancolombia;virtual;331960;1;2023/7"
"ingresos no tributarios;2023;7;bogota;presencial;2840158;3;2023/7"
"ingresos no tributarios;2023;7;bogota;virtual;155819373;37;2023/7"
"ingresos no tributarios;2023;7;caja social;presencial;6740595;5;2023/7"
"ingresos no tributarios;2023;7;confiar;presencial;1139539;1;2023/7"
"ingresos no tributarios;2023;7;davivienda;presencial;64933150;68;2023/7"
"ingresos no tributarios;2023;7;occidente;presencial;3083505;9;2023/7"
"movilidad;2023;7;bancolombia;presencial;732315659;1483;2023/7"
"movilidad;2023;7;bancolombia;virtual;1771600;6;2023/7"
"movilidad;2023;7;bancolombia;virtual;7510000;1;2023/7"
"movilidad;2023;7;bancolombia;virtual;771000;1;2023/7"
"movilidad;2023;7;bbva;presencial;192496;1;2023/7"
"movilidad;2023;7;bogota;presencial;895331;3;2023/7"
"movilidad;2023;7;bogota;virtual;194665500;60;2023/7"
"movilidad;2023;7;caja social;presencial;3513000;3;2023/7"
"movilidad;2023;7;cotrafa;presencial;2762948760;9277;2023/7"
"movilidad;2023;7;davivienda;presencial;2442395227;15261;2023/7"
"movilidad;2023;7;popular;presencial;7858882547;25138;2023/7"
"multas codigo de policia;2023;7;bancolombia;presencial;112208201;368;2023/7"
"multas codigo de policia;2023;7;davivienda;presencial;3789889;1;2023/7"
"otros ingresos;2023;7;bancolombia;presencial;91420349;33;2023/7"
"otros ingresos;2023;7;bancolombia;virtual;600000;2;2023/7"
"otros ingresos;2023;7;bogota;presencial;9038362;3;2023/7"
"otros ingresos;2023;7;bogota;virtual;456013676;8;2023/7"
"otros ingresos;2023;7;colpatria;presencial;50000000000;1;2023/7"
"otros ingresos;2023;7;cotrafa;presencial;57406;1;2023/7"
"otros ingresos;2023;7;cruce cuentas;presencial;72048974;41;2023/7"
"otros ingresos;2023;7;davivienda;presencial;226203337;2;2023/7"
"otros ingresos;2023;7;occidente;presencial;74959321804;5;2023/7"
"pot.;2023;7;av villas;presencial;1194611;2;2023/7"
"pot.;2023;7;bancolombia;presencial;300439345;75;2023/7"
"pot.;2023;7;bbva;presencial;1594750;1;2023/7"
"pot.;2023;7;bogota;presencial;750000;1;2023/7"
"pot.;2023;7;caja social;presencial;356170;1;2023/7"
"pot.;2023;7;confiar;presencial;4079069;15;2023/7"
"pot.;2023;7;davivienda;presencial;978719737;122;2023/7"
"publicidad exterior visual;2023;7;bancolombia;presencial;22680251;44;2023/7"
"publicidad exterior visual;2023;7;bancolombia;virtual;3860448;15;2023/7"
"publicidad exterior visual;2023;7;bancolombia;virtual;3693182;8;2023/7"
"publicidad exterior visual;2023;7;bancolombia;virtual;6021000;3;2023/7"
"publicidad exterior visual;2023;7;bogota;virtual;179644680;189;2023/7"
"publicidad exterior visual;2023;7;davivienda;presencial;908000;1;2023/7"
"publicidad exterior visual;2023;7;occidente;presencial;8025000;4;2023/7"
"recursos fonset;2023;7;bbva;presencial;88901483;2;2023/7"
"recursos fonset;2023;7;bbva;virtual;7708183479;95;2023/7"
"recursos fonset;2023;7;cruce cuentas;presencial;27745483;3;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;bancolombia;presencial;212824132;98;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;bancolombia;virtual;5752499;2;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;bbva;presencial;9534721;4;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;bogota;virtual;6751418396;386;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;davivienda;presencial;186262510;12;2023/7"
"rendimientos financieros y recursos no ejecutados;2023;7;occidente;presencial;3303132865;30;2023/7"
"rentas contractuales;2023;7;agrario;presencial;30269911;3;2023/7"
"rentas contractuales;2023;7;bancolombia;presencial;4679540310;399;2023/7"
"rentas contractuales;2023;7;bancolombia;virtual;4792361;1;2023/7"
"rentas contractuales;2023;7;bancolombia;virtual;15534225;51;2023/7"
"rentas contractuales;2023;7;bancolombia;virtual;949643;5;2023/7"
"rentas contractuales;2023;7;bancolombia;virtual;180437637;31;2023/7"
"rentas contractuales;2023;7;bbva;presencial;5906576;3;2023/7"
"rentas contractuales;2023;7;bogota;presencial;213759382;41;2023/7"
"rentas contractuales;2023;7;bogota;virtual;62525928;32;2023/7"
"rentas contractuales;2023;7;caja social;presencial;718043;3;2023/7"
"rentas contractuales;2023;7;confiar;presencial;2593423;3;2023/7"
"rentas contractuales;2023;7;cotrafa;presencial;5799081;7;2023/7"
"rentas contractuales;2023;7;davivienda;presencial;41507931;45;2023/7"
"rentas contractuales;2023;7;occidente;presencial;35620674;43;2023/7"
"rentas contractuales;2023;7;sudameris;presencial;198516;2;2023/7"
"retencion ica;2023;7;bancolombia;presencial;17214000;19;2023/7"
"retencion ica;2023;7;bancolombia;virtual;1992000;9;2023/7"
"retencion ica;2023;7;bancolombia;virtual;9668000;7;2023/7"
"retencion ica;2023;7;bancolombia;virtual;7563369158;558;2023/7"
"retencion ica;2023;7;bancolombia;virtual;19337278;11;2023/7"
"retencion ica;2023;7;bbva;presencial;313211889;9;2023/7"
"retencion ica;2023;7;bbva;virtual;90723205;45;2023/7"
"retencion ica;2023;7;bogota;presencial;178906000;6;2023/7"
"retencion ica;2023;7;bogota;virtual;3606047565;222;2023/7"
"retencion ica;2023;7;colpatria;presencial;406000;1;2023/7"
"retencion ica;2023;7;confiar;presencial;8119000;4;2023/7"
"retencion ica;2023;7;cruce cuentas;presencial;1166386;2;2023/7"
"retencion ica;2023;7;davivienda;presencial;806416000;5;2023/7"
"retencion ica;2023;7;occidente;presencial;137541000;11;2023/7"
"retencion ica;2023;7;occidente;virtual;760244717;68;2023/7"
"retencion ica;2023;7;sudameris;presencial;23821000;2;2023/7"
"servicios;2023;7;av villas;presencial;19281;1;2023/7"
"servicios;2023;7;bancolombia;presencial;4773598;451;2023/7"
"servicios;2023;7;bancolombia;virtual;559149;80;2023/7"
"servicios;2023;7;bancolombia;virtual;260734;19;2023/7"
"servicios;2023;7;bancolombia;virtual;100059;15;2023/7"
"servicios;2023;7;bbva;presencial;19281;3;2023/7"
"servicios;2023;7;bogota;presencial;298385;17;2023/7"
"servicios;2023;7;bogota;virtual;1045062;86;2023/7"
"servicios;2023;7;caja social;presencial;83551;5;2023/7"
"servicios;2023;7;colpatria;presencial;6427;1;2023/7"
"servicios;2023;7;davivienda;presencial;46794;6;2023/7"
"servicios;2023;7;occidente;presencial;1465439;165;2023/7"
"sobretasa a la gasolina;2023;7;cruce cuentas;presencial;6388487000;4;2023/7"
"sobretasa a la gasolina;2023;7;popular;presencial;5430206000;4;2023/7"
"tasa pro deporte;2023;7;bbva;presencial;2024983536;172;2023/7"
"tasa pro deporte;2023;7;cruce cuentas;presencial;18310000;5;2023/7"
"transferencias;2023;7;bogota;virtual;3913334708;42;2023/7"
"alumbrado publico;2023;8;av villas;presencial;325624;4;2023/8"
"alumbrado publico;2023;8;bancolombia;presencial;101422843;202;2023/8"
"alumbrado publico;2023;8;bancolombia;virtual;252628;1;2023/8"
"alumbrado publico;2023;8;bbva;presencial;1548000;10;2023/8"
"alumbrado publico;2023;8;bogota;presencial;228491714;32;2023/8"
"alumbrado publico;2023;8;caja social;presencial;153950;2;2023/8"
"alumbrado publico;2023;8;cotrafa;presencial;1487975;7;2023/8"
"alumbrado publico;2023;8;cruce cuentas;presencial;6879777431;4;2023/8"
"alumbrado publico;2023;8;davivienda;presencial;22279658;53;2023/8"
"alumbrado publico;2023;8;occidente;presencial;331100752;74;2023/8"
"aportes voluntarios;2023;8;davivienda;presencial;311185;1;2023/8"
"aprov.esp.pub;2023;8;bancolombia;presencial;114983180;175;2023/8"
"aprov.esp.pub;2023;8;bancolombia;virtual;156132;1;2023/8"
"aprov.esp.pub;2023;8;bbva;presencial;164813;1;2023/8"
"aprov.esp.pub;2023;8;bogota;presencial;202668254;152;2023/8"
"aprov.esp.pub;2023;8;bogota;virtual;14279728;11;2023/8"
"aprov.esp.pub;2023;8;caja social;presencial;7680096;38;2023/8"
"aprov.esp.pub;2023;8;colpatria;presencial;535394;3;2023/8"
"aprov.esp.pub;2023;8;confiar;presencial;503323;2;2023/8"
"aprov.esp.pub;2023;8;cotrafa;presencial;687205;2;2023/8"
"aprov.esp.pub;2023;8;davivienda;presencial;6585715;19;2023/8"
"aprov.esp.pub;2023;8;occidente;presencial;738129;3;2023/8"
"circulacion y transito;2023;8;av villas;presencial;177414;1;2023/8"
"circulacion y transito;2023;8;bancolombia;presencial;56427987;415;2023/8"
"circulacion y transito;2023;8;bbva;presencial;150155795;27;2023/8"
"circulacion y transito;2023;8;bogota;presencial;17693690;105;2023/8"
"circulacion y transito;2023;8;cfa;presencial;88635;1;2023/8"
"circulacion y transito;2023;8;confiar;presencial;2160718;27;2023/8"
"circulacion y transito;2023;8;cotrafa;presencial;1531023;17;2023/8"
"circulacion y transito;2023;8;davivienda;presencial;5265522155;131;2023/8"
"circulacion y transito;2023;8;occidente;presencial;6059200;53;2023/8"
"cuotas partes jubilatorias;2023;8;davivienda;presencial;158502219;42;2023/8"
"deguello de ganado;2023;8;bancolombia;virtual;369514000;2;2023/8"
"delineacion urbana;2023;8;av villas;presencial;2685700;9;2023/8"
"delineacion urbana;2023;8;bancolombia;presencial;922227785;119;2023/8"
"delineacion urbana;2023;8;bancolombia;virtual;4062460;4;2023/8"
"delineacion urbana;2023;8;bancolombia;virtual;4163370;1;2023/8"
"delineacion urbana;2023;8;bancolombia;virtual;87175678;13;2023/8"
"delineacion urbana;2023;8;bancolombia;virtual;11608430;3;2023/8"
"delineacion urbana;2023;8;bogota;presencial;878470;2;2023/8"
"delineacion urbana;2023;8;bogota;virtual;1117839;1;2023/8"
"delineacion urbana;2023;8;colpatria;presencial;4235060;4;2023/8"
"delineacion urbana;2023;8;confiar;presencial;705130;1;2023/8"
"delineacion urbana;2023;8;cotrafa;presencial;905220;1;2023/8"
"delineacion urbana;2023;8;davivienda;presencial;24439614;16;2023/8"
"delineacion urbana;2023;8;occidente;presencial;235015870;1;2023/8"
"espectaculos publicos;2023;8;bancolombia;presencial;1661631;3;2023/8"
"espectaculos publicos;2023;8;bancolombia;virtual;418158175;5;2023/8"
"espectaculos publicos;2023;8;bogota;virtual;329892808;5;2023/8"
"espectaculos publicos;2023;8;davivienda;presencial;35490668;2;2023/8"
"estampilla procultura;2023;8;bbva;presencial;1565000;1;2023/8"
"estampilla procultura;2023;8;bogota;virtual;170635000;10;2023/8"
"estampilla procultura;2023;8;cruce cuentas;presencial;513277;1;2023/8"
"estampilla procultura;2023;8;occidente;presencial;9000;1;2023/8"
"impuesto predial;2023;8;av villas;presencial;686114526;2723;2023/8"
"impuesto predial;2023;8;bancolombia;presencial;25821279802;98644;2023/8"
"impuesto predial;2023;8;bancolombia;virtual;712026382;551;2023/8"
"impuesto predial;2023;8;bancolombia;virtual;4904004751;9640;2023/8"
"impuesto predial;2023;8;bancolombia;virtual;4432841999;3788;2023/8"
"impuesto predial;2023;8;bancolombia;virtual;27577470972;14838;2023/8"
"impuesto predial;2023;8;bancolombia;virtual;4466180726;3812;2023/8"
"impuesto predial;2023;8;bbva;presencial;1228790763;1169;2023/8"
"impuesto predial;2023;8;bbva;virtual;1214488216;539;2023/8"
"impuesto predial;2023;8;bogota;presencial;1551217635;3580;2023/8"
"impuesto predial;2023;8;bogota;virtual;4773492958;3406;2023/8"
"impuesto predial;2023;8;caja social;presencial;741106812;2568;2023/8"
"impuesto predial;2023;8;cfa;presencial;59274497;415;2023/8"
"impuesto predial;2023;8;colpatria;presencial;1682886632;1430;2023/8"
"impuesto predial;2023;8;confiar;presencial;622512811;3682;2023/8"
"impuesto predial;2023;8;coofinep;presencial;73273387;499;2023/8"
"impuesto predial;2023;8;cotrafa;presencial;1393202054;8917;2023/8"
"impuesto predial;2023;8;cruce cuentas;presencial;28095212;11;2023/8"
"impuesto predial;2023;8;davivienda;presencial;12879860302;8661;2023/8"
"impuesto predial;2023;8;occidente;presencial;3940816565;2176;2023/8"
"impuesto predial;2023;8;occidente;virtual;1295658490;163;2023/8"
"impuesto predial;2023;8;sudameris;presencial;167296297;613;2023/8"
"impuesto telefonico;2023;8;bancolombia;presencial;1776085;45;2023/8"
"impuesto telefonico;2023;8;bancolombia;virtual;515715;18;2023/8"
"impuesto telefonico;2023;8;bancolombia;virtual;12422;1;2023/8"
"impuesto telefonico;2023;8;bancolombia;virtual;27846;1;2023/8"
"impuesto telefonico;2023;8;bbva;presencial;1286655937;2;2023/8"
"impuesto telefonico;2023;8;bogota;virtual;142989194;47;2023/8"
"impuesto telefonico;2023;8;caja social;presencial;26540;1;2023/8"
"impuesto telefonico;2023;8;cotrafa;presencial;550941;1;2023/8"
"impuesto telefonico;2023;8;cruce cuentas;presencial;135855;3;2023/8"
"impuesto telefonico;2023;8;davivienda;presencial;388856153;1;2023/8"
"impuesto telefonico;2023;8;occidente;presencial;17739;1;2023/8"
"industria y comercio;2023;8;agrario;presencial;18300566;2;2023/8"
"industria y comercio;2023;8;av villas;presencial;65964422;50;2023/8"
"industria y comercio;2023;8;bancolombia;presencial;5817147946;4355;2023/8"
"industria y comercio;2023;8;bancolombia;virtual;54653828;26;2023/8"
"industria y comercio;2023;8;bancolombia;virtual;899225732;1108;2023/8"
"industria y comercio;2023;8;bancolombia;virtual;656049443;281;2023/8"
